"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"Nov., 2016"	"2016/11"	"Diseases of the nervous system"	"G00-G98"	322	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2016"	"2016/11"	"Diseases of the circulatory system"	"I00-I99"	915	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2016"	"2016/11"	"Diseases of the respiratory system"	"J00-J98"	329	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2016"	"2016/11"	"Diseases of the digestive system"	"K00-K92"	86	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2016"	"2016/11"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2016"	"2016/11"	"Diseases of the genitourinary system"	"N00-N98"	83	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2016"	"2016/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	42	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	78	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"Nov., 2016"	"2016/11"			2897	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Certain infectious and parasitic diseases"	"A00-B99"	83	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Neoplasms"	"C00-D48"	620	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	148	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Mental and behavioural disorders"	"F01-F99"	181	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Diseases of the nervous system"	"G00-G98"	360	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Diseases of the circulatory system"	"I00-I99"	969	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Diseases of the respiratory system"	"J00-J98"	348	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Diseases of the digestive system"	"K00-K92"	96	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	13	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Diseases of the genitourinary system"	"N00-N98"	91	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	28	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	84	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"Dec., 2016"	"2016/12"			3038	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Certain infectious and parasitic diseases"	"A00-B99"	95	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Neoplasms"	"C00-D48"	599	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	162	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders"	"F01-F99"	230	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Diseases of the nervous system"	"G00-G98"	333	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Diseases of the circulatory system"	"I00-I99"	979	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Diseases of the respiratory system"	"J00-J98"	404	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Diseases of the digestive system"	"K00-K92"	96	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Diseases of the genitourinary system"	"N00-N98"	111	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	38	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jan., 2017"	"2017/01"	"External causes of morbidity and mortality"	"V01-Y89"	102	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"Jan., 2017"	"2017/01"			3178	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Certain infectious and parasitic diseases"	"A00-B99"	64	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Neoplasms"	"C00-D48"	565	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	132	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Mental and behavioural disorders"	"F01-F99"	180	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Diseases of the nervous system"	"G00-G98"	304	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Diseases of the circulatory system"	"I00-I99"	843	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Diseases of the respiratory system"	"J00-J98"	355	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Diseases of the digestive system"	"K00-K92"	86	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Diseases of the genitourinary system"	"N00-N98"	98	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	23	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2017"	"2017/02"	"External causes of morbidity and mortality"	"V01-Y89"	96	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"Feb., 2017"	"2017/02"			2786	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Certain infectious and parasitic diseases"	"A00-B99"	69	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Neoplasms"	"C00-D48"	649	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	10	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	136	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Mental and behavioural disorders"	"F01-F99"	194	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Diseases of the nervous system"	"G00-G98"	322	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Diseases of the circulatory system"	"I00-I99"	950	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Diseases of the respiratory system"	"J00-J98"	387	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Diseases of the digestive system"	"K00-K92"	122	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	21	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Diseases of the genitourinary system"	"N00-N98"	112	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	38	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2017"	"2017/03"	"External causes of morbidity and mortality"	"V01-Y89"	98	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"Mar., 2017"	"2017/03"			3115	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Certain infectious and parasitic diseases"	"A00-B99"	60	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Neoplasms"	"C00-D48"	612	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	13	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	128	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Mental and behavioural disorders"	"F01-F99"	161	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Diseases of the nervous system"	"G00-G98"	321	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Diseases of the circulatory system"	"I00-I99"	878	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Diseases of the respiratory system"	"J00-J98"	313	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Diseases of the digestive system"	"K00-K92"	92	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Diseases of the genitourinary system"	"N00-N98"	106	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	33	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2017"	"2017/04"	"External causes of morbidity and mortality"	"V01-Y89"	107	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"Apr., 2017"	"2017/04"			2849	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Certain infectious and parasitic diseases"	"A00-B99"	72	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Neoplasms"	"C00-D48"	596	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	13	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	134	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Mental and behavioural disorders"	"F01-F99"	142	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Diseases of the nervous system"	"G00-G98"	297	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Diseases of the circulatory system"	"I00-I99"	859	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Diseases of the respiratory system"	"J00-J98"	309	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Diseases of the digestive system"	"K00-K92"	96	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Diseases of the genitourinary system"	"N00-N98"	76	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	28	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2017"	"2017/05"	"External causes of morbidity and mortality"	"V01-Y89"	97	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"May, 2017"	"2017/05"			2738	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Certain infectious and parasitic diseases"	"A00-B99"	83	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Neoplasms"	"C00-D48"	623	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	143	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Mental and behavioural disorders"	"F01-F99"	154	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Diseases of the nervous system"	"G00-G98"	301	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Diseases of the circulatory system"	"I00-I99"	830	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Diseases of the respiratory system"	"J00-J98"	283	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Diseases of the digestive system"	"K00-K92"	107	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Diseases of the genitourinary system"	"N00-N98"	76	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	28	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2017"	"2017/06"	"External causes of morbidity and mortality"	"V01-Y89"	88	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"Jun., 2017"	"2017/06"			2749	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Certain infectious and parasitic diseases"	"A00-B99"	68	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Neoplasms"	"C00-D48"	634	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	19	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	142	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Mental and behavioural disorders"	"F01-F99"	140	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Diseases of the nervous system"	"G00-G98"	310	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Diseases of the circulatory system"	"I00-I99"	871	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Diseases of the respiratory system"	"J00-J98"	296	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Diseases of the digestive system"	"K00-K92"	88	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Diseases of the genitourinary system"	"N00-N98"	78	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	24	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2017"	"2017/07"	"External causes of morbidity and mortality"	"V01-Y89"	102	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"Jul., 2017"	"2017/07"			2785	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Certain infectious and parasitic diseases"	"A00-B99"	72	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Neoplasms"	"C00-D48"	575	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	150	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Mental and behavioural disorders"	"F01-F99"	147	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Diseases of the nervous system"	"G00-G98"	298	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Diseases of the circulatory system"	"I00-I99"	870	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Diseases of the respiratory system"	"J00-J98"	275	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Diseases of the digestive system"	"K00-K92"	97	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	14	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Diseases of the genitourinary system"	"N00-N98"	79	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	44	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2017"	"2017/08"	"External causes of morbidity and mortality"	"V01-Y89"	98	Not Applicable	Not Applicable
"Total"	"South Carolina"	"45"	"Aug., 2017"	"2017/08"			2739	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2017"	"2017/09"	"Certain infectious and parasitic diseases"	"A00-B99"	74	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2017"	"2017/09"	"Neoplasms"	"C00-D48"	623	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2017"	"2017/09"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2017"	"2017/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	156	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2017"	"2017/09"	"Mental and behavioural disorders"	"F01-F99"	156	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2017"	"2017/09"	"Diseases of the nervous system"	"G00-G98"	298	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2017"	"2017/09"	"Diseases of the circulatory system"	"I00-I99"	828	Not Applicable	Not Applicable
