"Notes"	"State"	"State Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Certain infectious and parasitic diseases"	"A00-B99"	81	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Neoplasms"	"C00-D48"	966	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	20	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	207	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Mental and behavioural disorders"	"F01-F99"	273	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Diseases of the nervous system"	"G00-G98"	352	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Diseases of the circulatory system"	"I00-I99"	1274	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Diseases of the respiratory system"	"J00-J98"	358	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Diseases of the digestive system"	"K00-K92"	181	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Diseases of the genitourinary system"	"N00-N98"	110	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Certain conditions originating in the perinatal period"	"P00-P96"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	13	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"	"External causes of morbidity and mortality"	"V01-Y89"	461	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Oct., 2017"	"2017/10"			4391	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Certain infectious and parasitic diseases"	"A00-B99"	80	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Neoplasms"	"C00-D48"	983	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	185	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Mental and behavioural disorders"	"F01-F99"	317	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Diseases of the nervous system"	"G00-G98"	356	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Diseases of the circulatory system"	"I00-I99"	1291	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Diseases of the respiratory system"	"J00-J98"	401	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Diseases of the digestive system"	"K00-K92"	183	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Diseases of the genitourinary system"	"N00-N98"	123	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Certain conditions originating in the perinatal period"	"P00-P96"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"	"External causes of morbidity and mortality"	"V01-Y89"	384	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Nov., 2017"	"2017/11"			4416	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Certain infectious and parasitic diseases"	"A00-B99"	92	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Neoplasms"	"C00-D48"	1039	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	214	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Mental and behavioural disorders"	"F01-F99"	330	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Diseases of the nervous system"	"G00-G98"	402	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Diseases of the circulatory system"	"I00-I99"	1420	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Diseases of the respiratory system"	"J00-J98"	431	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Diseases of the digestive system"	"K00-K92"	189	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Diseases of the genitourinary system"	"N00-N98"	116	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Certain conditions originating in the perinatal period"	"P00-P96"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	20	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	49	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"	"External causes of morbidity and mortality"	"V01-Y89"	435	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Dec., 2017"	"2017/12"			4807	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"					104496	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2016"	"2016/01"	"Certain infectious and parasitic diseases"	"A00-B99"	10	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2016"	"2016/01"	"Neoplasms"	"C00-D48"	65	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2016"	"2016/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	21	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2016"	"2016/01"	"Mental and behavioural disorders"	"F01-F99"	25	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2016"	"2016/01"	"Diseases of the nervous system"	"G00-G98"	18	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2016"	"2016/01"	"Diseases of the circulatory system"	"I00-I99"	143	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2016"	"2016/01"	"Diseases of the respiratory system"	"J00-J98"	40	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2016"	"2016/01"	"Diseases of the digestive system"	"K00-K92"	24	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2016"	"2016/01"	"External causes of morbidity and mortality"	"V01-Y89"	47	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Jan., 2016"	"2016/01"			410	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2016"	"2016/02"	"Neoplasms"	"C00-D48"	77	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2016"	"2016/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	25	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2016"	"2016/02"	"Mental and behavioural disorders"	"F01-F99"	25	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2016"	"2016/02"	"Diseases of the nervous system"	"G00-G98"	25	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2016"	"2016/02"	"Diseases of the circulatory system"	"I00-I99"	120	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2016"	"2016/02"	"Diseases of the respiratory system"	"J00-J98"	47	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2016"	"2016/02"	"Diseases of the digestive system"	"K00-K92"	21	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2016"	"2016/02"	"External causes of morbidity and mortality"	"V01-Y89"	32	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Feb., 2016"	"2016/02"			402	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2016"	"2016/03"	"Neoplasms"	"C00-D48"	95	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2016"	"2016/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2016"	"2016/03"	"Mental and behavioural disorders"	"F01-F99"	24	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2016"	"2016/03"	"Diseases of the nervous system"	"G00-G98"	25	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2016"	"2016/03"	"Diseases of the circulatory system"	"I00-I99"	124	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2016"	"2016/03"	"Diseases of the respiratory system"	"J00-J98"	48	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2016"	"2016/03"	"Diseases of the digestive system"	"K00-K92"	25	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2016"	"2016/03"	"Diseases of the genitourinary system"	"N00-N98"	11	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2016"	"2016/03"	"External causes of morbidity and mortality"	"V01-Y89"	47	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Mar., 2016"	"2016/03"			433	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2016"	"2016/04"	"Certain infectious and parasitic diseases"	"A00-B99"	10	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2016"	"2016/04"	"Neoplasms"	"C00-D48"	86	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2016"	"2016/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	14	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2016"	"2016/04"	"Mental and behavioural disorders"	"F01-F99"	19	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2016"	"2016/04"	"Diseases of the nervous system"	"G00-G98"	16	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2016"	"2016/04"	"Diseases of the circulatory system"	"I00-I99"	98	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2016"	"2016/04"	"Diseases of the respiratory system"	"J00-J98"	52	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2016"	"2016/04"	"Diseases of the digestive system"	"K00-K92"	22	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2016"	"2016/04"	"External causes of morbidity and mortality"	"V01-Y89"	32	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Apr., 2016"	"2016/04"			373	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2016"	"2016/05"	"Neoplasms"	"C00-D48"	80	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2016"	"2016/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2016"	"2016/05"	"Mental and behavioural disorders"	"F01-F99"	17	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2016"	"2016/05"	"Diseases of the nervous system"	"G00-G98"	21	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2016"	"2016/05"	"Diseases of the circulatory system"	"I00-I99"	104	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2016"	"2016/05"	"Diseases of the respiratory system"	"J00-J98"	40	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2016"	"2016/05"	"Diseases of the digestive system"	"K00-K92"	15	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2016"	"2016/05"	"Diseases of the genitourinary system"	"N00-N98"	15	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2016"	"2016/05"	"External causes of morbidity and mortality"	"V01-Y89"	52	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"May, 2016"	"2016/05"			385	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2016"	"2016/06"	"Neoplasms"	"C00-D48"	92	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2016"	"2016/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	16	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2016"	"2016/06"	"Mental and behavioural disorders"	"F01-F99"	21	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2016"	"2016/06"	"Diseases of the nervous system"	"G00-G98"	27	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2016"	"2016/06"	"Diseases of the circulatory system"	"I00-I99"	114	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2016"	"2016/06"	"Diseases of the respiratory system"	"J00-J98"	42	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2016"	"2016/06"	"Diseases of the digestive system"	"K00-K92"	23	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2016"	"2016/06"	"Diseases of the genitourinary system"	"N00-N98"	16	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2016"	"2016/06"	"External causes of morbidity and mortality"	"V01-Y89"	53	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Jun., 2016"	"2016/06"			419	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2016"	"2016/07"	"Neoplasms"	"C00-D48"	70	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2016"	"2016/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2016"	"2016/07"	"Mental and behavioural disorders"	"F01-F99"	13	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2016"	"2016/07"	"Diseases of the nervous system"	"G00-G98"	21	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2016"	"2016/07"	"Diseases of the circulatory system"	"I00-I99"	119	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2016"	"2016/07"	"Diseases of the respiratory system"	"J00-J98"	44	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2016"	"2016/07"	"Diseases of the digestive system"	"K00-K92"	25	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2016"	"2016/07"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Jul., 2016"	"2016/07"			380	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2016"	"2016/08"	"Neoplasms"	"C00-D48"	89	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2016"	"2016/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	14	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2016"	"2016/08"	"Mental and behavioural disorders"	"F01-F99"	15	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2016"	"2016/08"	"Diseases of the nervous system"	"G00-G98"	25	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2016"	"2016/08"	"Diseases of the circulatory system"	"I00-I99"	108	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2016"	"2016/08"	"Diseases of the respiratory system"	"J00-J98"	33	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2016"	"2016/08"	"Diseases of the digestive system"	"K00-K92"	22	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2016"	"2016/08"	"External causes of morbidity and mortality"	"V01-Y89"	57	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Aug., 2016"	"2016/08"			387	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2016"	"2016/09"	"Neoplasms"	"C00-D48"	61	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2016"	"2016/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2016"	"2016/09"	"Mental and behavioural disorders"	"F01-F99"	11	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2016"	"2016/09"	"Diseases of the nervous system"	"G00-G98"	23	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2016"	"2016/09"	"Diseases of the circulatory system"	"I00-I99"	91	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2016"	"2016/09"	"Diseases of the respiratory system"	"J00-J98"	32	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2016"	"2016/09"	"Diseases of the digestive system"	"K00-K92"	19	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2016"	"2016/09"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Sep., 2016"	"2016/09"			327	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2016"	"2016/10"	"Neoplasms"	"C00-D48"	94	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2016"	"2016/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	20	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2016"	"2016/10"	"Mental and behavioural disorders"	"F01-F99"	21	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2016"	"2016/10"	"Diseases of the nervous system"	"G00-G98"	23	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2016"	"2016/10"	"Diseases of the circulatory system"	"I00-I99"	94	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2016"	"2016/10"	"Diseases of the respiratory system"	"J00-J98"	42	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2016"	"2016/10"	"Diseases of the digestive system"	"K00-K92"	24	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Oct., 2016"	"2016/10"			386	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2016"	"2016/11"	"Neoplasms"	"C00-D48"	94	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2016"	"2016/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	20	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2016"	"2016/11"	"Mental and behavioural disorders"	"F01-F99"	16	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2016"	"2016/11"	"Diseases of the nervous system"	"G00-G98"	20	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2016"	"2016/11"	"Diseases of the circulatory system"	"I00-I99"	109	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2016"	"2016/11"	"Diseases of the respiratory system"	"J00-J98"	46	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2016"	"2016/11"	"Diseases of the digestive system"	"K00-K92"	14	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	42	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Nov., 2016"	"2016/11"			389	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2016"	"2016/12"	"Neoplasms"	"C00-D48"	79	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2016"	"2016/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	14	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2016"	"2016/12"	"Mental and behavioural disorders"	"F01-F99"	29	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2016"	"2016/12"	"Diseases of the nervous system"	"G00-G98"	26	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2016"	"2016/12"	"Diseases of the circulatory system"	"I00-I99"	128	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2016"	"2016/12"	"Diseases of the respiratory system"	"J00-J98"	57	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2016"	"2016/12"	"Diseases of the digestive system"	"K00-K92"	19	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	47	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"	"Dec., 2016"	"2016/12"			431	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2017"	"2017/01"	"Certain infectious and parasitic diseases"	"A00-B99"	14	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2017"	"2017/01"	"Neoplasms"	"C00-D48"	86	Not Applicable	Not Applicable
